_id,map_id,ogc_fid,stop_numbe,name,category,reference,language,the_geom
108,bus_line_5_no_53,1250,53,សាលាបឋមសិក្សាសន្ធរម៉ុក,ខ្សែរថយន្តក្រុងទី ៥ B,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000046B64298F1DA1D41EC0C00745C823341
109,bus_line_7_no_51,1506,51,ផ្សារទំនើប សុវណ្ណា,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000023AF13AFB3D91D41F843BEEB7A793341
110,bus_line_7_no_53,1510,53,មន្ទីរពេទ្យ រុស្សី,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000AE211C53F9E01D414CCBF637B4783341
111,bus_line_7_no_55,1514,55,មីក្រូហិរញ្ញវត្ថុ អេអិមខេ,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000A449EC3CA1E71D41637777C602783341
112,bus_line_7_no_58,1520,58,ឌូបៃ KTV,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000062255A34FDF01D41DD8B14FE0C743341
113,bus_line_7_no_60,1526,60,សាលាអន្តរជាតិិិ ប្រីតធីសកម្ពុជា,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000007A85ED00A5F41D41B0F5C75159723341
114,bus_line_7_no_61,1528,61,សាលាអន្តរជាតិិិ ប្រីតធីសកម្ពុជា,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000655E52EBD9F41D4136A168F621723341
115,bus_line_5_no_51,1246,51,សាលាតិចណូ,ខ្សែរថយន្តក្រុងទី ៥ B,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000C2296B6865D91D416CCAD1C092843341
116,bus_line_2_no_50,676,50,ស្ពានថ្មតាខ្មៅ(ខាងកើត),ខ្សែរថយន្តក្រុងទី ២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000031D7D59B5A291E418B1A98F62E5F3341
117,bus_line_2_no_48,670,48,មន្ទីរសាធារណការ និងដឹកជញ្ជូនខេត្តកណ្តាល,ខ្សែរថយន្តក្រុងទី ២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000724C8CA86E291E411E3D964372603341
118,bus_line_2_no_46,666,46,រង្វង់មូលព្រះនរាយន៍,ខ្សែរថយន្តក្រុងទី ២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000AACA0DAB92241E4195D4B74FBE623341
119,bus_line_2_no_47,668,47,សាលាក្រុងតាខ្មៅ,ខ្សែរថយន្តក្រុងទី ២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000029CFAC2408241E4133744D4755623341
120,bus_line_2_no_49,672,49,ផ្សារតាខ្មៅ,ខ្សែរថយន្តក្រុងទី ២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000009B88F15679211E41763F2793E6603341
121,bus_line_2_no_45,664,45,មជ្ឈមណ្ឌលចាក់អង្រែក្រោម,ខ្សែរថយន្តក្រុងទី ២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000C033C74252231E41715B1D4C8E633341
122,bus_line_2_no_44,662,44,មជ្ឈមណ្ឌលចាក់អង្រែក្រោម,ខ្សែរថយន្តក្រុងទី ២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000009EB3388045231E415A36EFA3F9633341
123,bus_line_2_no_43,660,43,ចាក់អង្រែក្រោម,ខ្សែរថយន្តក្រុងទី ២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000D232EFFAA6211E41C3678570EA643341
124,bus_line_2_no_42,658,42,ចាក់អង្រែក្រោម,ខ្សែរថយន្តក្រុងទី ២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000009AF7D8FC11211E41D3DB08E867653341
125,bus_line_2_no_41,656,41,ភូមិទួលរកា,ខ្សែរថយន្តក្រុងទី ២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000030A40F9AFE1E1E4157C30E7F5B663341
126,bus_line_2_no_40,654,40,ភូមិទួលរកា,ខ្សែរថយន្តក្រុងទី ២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000003F018F21671E1E41101D8C7320673341
127,bus_line_2_no_38,648,38,សាកលវិទ្យាល័យ អាយអាយស៊ី,ខ្សែរថយន្តក្រុងទី ២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000561C883DB51C1E41053782A563683341
128,bus_line_2_no_39,650,39,សាកលវិទ្យាល័យ អាយអាយស៊ី,ខ្សែរថយន្តក្រុងទី ២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000000A8EDF2B21C1E419BBD203025683341
129,bus_line_2_no_36,644,36,វិទ្យាល័យ ហ៊ុនសែនចាក់អង្រែក្រោម,ខ្សែរថយន្តក្រុងទី ២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000006185F6D5811A1E412B8E07B5C7693341
130,bus_line_2_no_37,646,37,វិទ្យាល័យ ហ៊ុនសែនចាក់អង្រែក្រោម,ខ្សែរថយន្តក្រុងទី ២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000007848A037F191E41367D05E52B6A3341
131,bus_line_2_no_35,642,35,រោងចក្រអគ្គិសនីទី២,ខ្សែរថយន្តក្រុងទី ២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000008714B3DD2B171E41417E2B6D576B3341
132,bus_line_2_no_34,640,34,រោងចក្រអគ្គិសនីទី២,ខ្សែរថយន្តក្រុងទី ២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000038DEE6493F171E41B9E5A78E716B3341
133,bus_line_2_no_33,638,33,រោងចក្របេតុង CPAC,ខ្សែរថយន្តក្រុងទី ២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000002978AFC157151E410BDD5204506D3341
134,bus_line_2_no_32,636,32,រោងចក្របេតុង CPAC,ខ្សែរថយន្តក្រុងទី ២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000004B1D0ED1AC151E418086A429536D3341
135,bus_line_2_no_30,632,30,វត្តចាក់អង្រែលើ,ខ្សែរថយន្តក្រុងទី ២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000006C34293FDE111E41DFDFAE36D66F3341
136,bus_line_2_no_31,634,31,វត្តចាក់អង្រែលើ,ខ្សែរថយន្តក្រុងទី ២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000017A8A0DD69111E411F8C7B86E16F3341
137,bus_line_2_no_28,626,28,ផ្សារក្បាលថ្នល់,ខ្សែរថយន្តក្រុងទី ២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000039B1A3FE91101E414DEAF230EE713341
138,bus_line_2_no_29,628,29,ផ្សារក្បាលថ្នល់,ខ្សែរថយន្តក្រុងទី ២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000B55CA9E2C70F1E413289F45642723341
139,bus_line_2_no_27,624,27,ក្រសួងវប្បធម៌ និងវិចិត្រសិល្បៈ,ខ្សែរថយន្តក្រុងទី ២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000083080357590D1E4150E4350001743341
140,bus_line_2_no_24,618,24,ក្រសួងមហាផ្ទៃ,ខ្សែរថយន្តក្រុងទី ២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000007545BD1DD0A1E412D45E175FD753341
141,bus_line_2_no_25,620,25,ក្រសួងមហាផ្ទៃ,ខ្សែរថយន្តក្រុងទី ២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000B0F6C3A59D0A1E410282BB91F4753341
142,bus_line_2_no_21,612,21,វត្តថាន់,ខ្សែរថយន្តក្រុងទី ២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000002A42F20FDB091E41C1FF66CDBB793341
143,bus_line_2_no_17,602,17,ស្តុបកាកបាតក្រហម,ខ្សែរថយន្តក្រុងទី ២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000009E80822A0F0B1E41671D3224CC7C3341
144,bus_line_2_no_15,598,15,វិទ្យាស្ថានជាតិអប់រំ,ខ្សែរថយន្តក្រុងទី ២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000C5AEEE3895091E41C35065D6B77E3341
145,bus_line_2_no_14,596,14,វិទ្យាស្ថានជាតិអប់រំ,ខ្សែរថយន្តក្រុងទី ២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000580B96D548091E41FC6D5B821E7F3341
146,bus_line_2_no_12,592,12,អនុវិទ្យាល័យចតុមុខ,ខ្សែរថយន្តក្រុងទី ២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000202A6E507E071E41B024875EC1803341
147,bus_line_2_no_13,594,13,អនុវិទ្យាល័យចតុមុខ,ខ្សែរថយន្តក្រុងទី ២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000008FBD5F232B071E41EDF77B0AD9803341
148,bus_line_2_no_11,590,11,វិទ្យាល័យព្រះស៊ីសុវត្ថិ,ខ្សែរថយន្តក្រុងទី ២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000E5EECA4622051E416A2109E6A5823341
149,bus_line_5_no_30,1200,30,ផ្សារអ៉ីអនសែនសុខ,ខ្សែរថយន្តក្រុងទី ៥ B,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000006215D8BFCEBD1D41B1C9F49E44903341
150,bus_line_5_no_31,1202,31,ផ្សារអ៉ីអនសែនសុខ,ខ្សែរថយន្តក្រុងទី ៥ B,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000A54F35D8A7BD1D41B3C9D59F48903341
151,bus_line_5_no_35,1210,35,ស្តុបបុរីពិភពថ្មី,ខ្សែរថយន្តក្រុងទី ៥ B,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000087E45724DBB1D41A701DC9D418D3341
152,bus_line_5_no_34,1208,34,ស្តុបបុរីពិភពថ្មី,ខ្សែរថយន្តក្រុងទី ៥ B,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000004FFA9BE968BB1D41338C2CF3288D3341
153,bus_line_5_no_37,1214,37,ខេម៉ាត,ខ្សែរថយន្តក្រុងទី ៥ B,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000C68ECE849DBB1D419688E557A48A3341
154,bus_line_5_no_36,1212,36,ខេម៉ាត,ខ្សែរថយន្តក្រុងទី ៥ B,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000070E2CA43EBBB1D41C5074EAC738A3341
155,bus_line_5_no_41,1224,41,អ៉ីហ្គលកាហ្វេ,ខ្សែរថយន្តក្រុងទី ៥ B,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000F6405D477FC21D41C3B6BD5ED5883341
156,bus_line_5_no_40,1222,40,អ៉ីហ្គលកាហ្វេ,ខ្សែរថយន្តក្រុងទី ៥ B,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000296C83B5BFC21D41961529B2E2883341
157,bus_line_5_no_43,1228,43,បុរី សាន់វែល,ខ្សែរថយន្តក្រុងទី ៥ B,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000D019A9A975C61D41C7CDCC1687893341
158,bus_line_5_no_42,1226,42,បុរី សាន់វែល,ខ្សែរថយន្តក្រុងទី ៥ B,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000426ED14AA1C61D414B9D719593893341
159,bus_line_5_no_45,1232,45,សាលាវេស្ទើនអន្តរជាតិ,ខ្សែរថយន្តក្រុងទី ៥ B,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000008194AFE740CB1D41A6A7BA76D8893341
160,bus_line_5_no_44,1230,44,សាលាវេស្ទើនអន្តរជាតិ,ខ្សែរថយន្តក្រុងទី ៥ B,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000007158CFE73ECB1D41E5764121E1893341
161,bus_line_5_no_47,1236,47,សាលា អន្តរជាតិហ្សាមែន,ខ្សែរថយន្តក្រុងទី ៥ B,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000EB4385ADCFCF1D41CB76D38D30883341
162,bus_line_5_no_46,1234,46,សាលា អន្តរជាតិហ្សាមែន,ខ្សែរថយន្តក្រុងទី ៥ B,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000F99AF7E5EFCF1D41039B87373B883341
163,bus_line_5_no_49,1240,49,វិទ្យាស្ថានជាតិសុខភាពសាធារណៈ,ខ្សែរថយន្តក្រុងទី ៥ B,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000007231E8ADADD81D41154CB3B302873341
164,bus_line_5_no_48,1238,48,វិទ្យាស្ថានជាតិសុខភាពសាធារណៈ,ខ្សែរថយន្តក្រុងទី ៥ B,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000009F4F7A1CBBD81D41548994080C873341
165,bus_line_5_no_58,1260,58,ក្រុមហ៊ុនស៊ុនស៉ីម៊ិចកូ,ខ្សែរថយន្តក្រុងទី ៥ B,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000DAE336F8A6E21D4176E48BE6637B3341
166,bus_line_5_no_59,1262,59,ក្រុមហ៊ុនស៊ុនស៉ីម៊ិចកូ,ខ្សែរថយន្តក្រុងទី ៥ B,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000008CF4986C4DE21D418B466EC4567B3341
167,bus_line_5_no_62,1270,62,សាលាអន្តរទ្វីបអាមេរិចកាំង,ខ្សែរថយន្តក្រុងទី ៥ B,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000003ABFDD8B9FED1D417A9D88482E793341
168,bus_line_5_no_63,1272,63,សាលាអន្តរទ្វីបអាមេរិចកាំង,ខ្សែរថយន្តក្រុងទី ៥ B,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000037D1371973EE1D41E869100DFB783341
169,bus_line_5_no_68,1282,68,សាលាអន្តរជាតិអ៉ីតុនហោស៍,ខ្សែរថយន្តក្រុងទី ៥ B,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000052D4048F98021E415B3519CA04793341
170,bus_line_5_no_69,1284,69,សាលាអន្តរជាតិអ៉ីតុនហោស៍,ខ្សែរថយន្តក្រុងទី ៥ B,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000396D3A2D97021E418BBCC3DDEC783341
171,bus_line_1_no_63,108,63,វត្តកោះ,ខ្សែរថយន្តក្រុងទី ១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000C06CD57C55FB1D4194D6598389813341
172,bus_line_1_no_41,62,42,មូដែន ៥,ខ្សែរថយន្តក្រុងទី ១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000006938D1E22AFA1D41643F50E35B913341
173,bus_line_1_no_40,60,41,គី្លនិករ៉ាក់,ខ្សែរថយន្តក្រុងទី ១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000003324116DC0F91D41D1CB7E8D61913341
174,bus_line_2_no_3,630,3,ក្រសួងកិច្ចការនារី,ខ្សែរថយន្តក្រុងទី ២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000C359B311D7F61D411E15BAC9308A3341
175,bus_line_2_no_2,608,2,ក្រសួងកិច្ចការនារី,ខ្សែរថយន្តក្រុងទី ២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000047FC5DE959F81D4136F435FE478A3341
176,bus_line_2_no_4,652,4,មជ្ឈមណ្ឌលគាំពារមាតា និងទារក,ខ្សែរថយន្តក្រុងទី ២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000F6B66147E0FC1D417D5642B18D883341
